166, 587
610, 829
279, 437
448, 62
697, 55
599, 139
710, 878
563, 646
183, 187
716, 174
653, 891
687, 505
916, 828
392, 389
163, 844
344, 321
720, 714
609, 796
214, 455
532, 978
529, 125
552, 188
84, 19
476, 721
770, 228
274, 249
525, 680
159, 529
980, 535
983, 966
15, 74
301, 348
284, 261
944, 931
883, 99
73, 32
119, 609
801, 198
386, 375
409, 44
729, 566
736, 594
996, 813
318, 313
747, 14
627, 263
825, 106
776, 273
516, 434
831, 238
578, 920
625, 220
354, 451
17, 176
736, 971
838, 148
102, 554
215, 634
127, 974
616, 436
556, 896
430, 96
167, 482
682, 460
24, 741
275, 829
618, 638
641, 216
51, 188
36, 185
724, 306
554, 213
847, 541
210, 84
261, 11
393, 928
901, 971
846, 584
542, 121
251, 319
533, 454
156, 731
981, 765
888, 150
444, 788
363, 39
353, 573
428, 247
773, 154
469, 221
17, 961
485, 221
905, 668
479, 136
881, 175
368, 418
545, 413
659, 402
171, 36
954, 605
525, 515
234, 426
542, 880
440, 136
381, 707
573, 474
284, 475
28, 872
956, 349
296, 960
25, 344
880, 56
258, 180
969, 102
78, 670
951, 620
142, 413
762, 323
224, 491
22, 165
776, 316
638, 612
144, 31
682, 741
811, 402
330, 785
419, 286
41, 454
138, 812
298, 648
814, 660
66, 777
264, 539
217, 326
274, 740
896, 496
95, 764
853, 804
7, 427
695, 636
64, 640
637, 955
613, 49
309, 223
895, 24
405, 913
360, 619
828, 801
540, 180
479, 85
301, 787
101, 401
682, 198
338, 19
163, 418
793, 227
583, 833
916, 915
123, 55
826, 509
308, 265
316, 491
704, 408
155, 771
811, 4
952, 493
740, 78
346, 259
738, 288
572, 217
979, 429
697, 152
889, 986
205, 423
650, 4
903, 358
78, 925
92, 163
305, 655
33, 97
286, 871
477, 178
37, 671
395, 347
403, 600
59, 272
797, 704
614, 367
311, 915
942, 821
489, 328
765, 21
604, 439
506, 98
667, 874
107, 530
903, 827
580, 220
300, 697
783, 75
477, 187
12, 637
512, 610
863, 56
305, 652
776, 204
675, 50
666, 352
409, 492
737, 409
333, 301
828, 987
655, 623
204, 707
536, 658
441, 340
935, 15
683, 170
795, 406
583, 419
861, 23
818, 686
143, 897
221, 229
140, 115
495, 619
995, 80
749, 306
796, 977
869, 428
91, 708
171, 742
104, 62
718, 941
651, 419
488, 610
265, 699
515, 980
420, 951
56, 914
811, 636
382, 628
122, 431
543, 978
410, 964
334, 713
991, 823
948, 625
339, 434
927, 201
440, 141
635, 350
394, 897
461, 721
364, 206
466, 32
992, 634
857, 970
927, 328
92, 16
543, 103
601, 881
51, 920
495, 664
882, 707
84, 558
510, 176
138, 266
453, 662
762, 316
693, 202
605, 188
642, 740
483, 874
120, 561
675, 641
483, 860
950, 758
112, 255
774, 526
633, 554
956, 751
851, 960
582, 208
334, 920
506, 388
179, 473
578, 670
719, 58
622, 559
177, 783
600, 422
464, 295
133, 844
427, 888
901, 326
98, 79
121, 341
63, 93
316, 379
880, 75
81, 214
624, 845
386, 199
755, 358
484, 142
775, 992
500, 133
880, 272
332, 908
539, 525
305, 671
64, 31
27, 969
931, 166
544, 905
413, 491
337, 376
550, 463
71, 721
758, 327
94, 389
168, 256
286, 262
992, 710
518, 959
634, 491
813, 787
112, 273
726, 636
314, 631
664, 273
12, 940
449, 221
429, 883
110, 409
479, 234
963, 436
586, 498
681, 164
145, 381
730, 620
822, 947
61, 833
166, 738
578, 370
182, 171
503, 756
669, 326
123, 18
206, 871
99, 220
691, 107
286, 296
388, 518
422, 703
674, 607
281, 805
930, 898
940, 945
831, 875
194, 168
950, 900
432, 727
481, 29
223, 70
899, 392
65, 438
816, 482
161, 897
27, 7
599, 340
510, 978
737, 565
902, 212
484, 980
638, 588
278, 209
258, 320
793, 980
728, 667
110, 87
7, 302
246, 980
924, 757
957, 292
228, 765
485, 276
171, 173
54, 590
857, 303
193, 373
201, 304
931, 677
275, 125
768, 241
392, 660
557, 78
298, 140
303, 294
176, 107
69, 466
448, 898
102, 54
568, 694
460, 534
342, 918
746, 686
383, 257
347, 867
703, 239
711, 656
799, 413
24, 51
766, 304
647, 994
370, 151
926, 295
547, 170
903, 612
108, 413
804, 820
977, 713
242, 366
221, 700
934, 690
364, 999
996, 26
714, 493
